CODMES_PLANIFICACION,FECDIA_TARGET,LLAMADAS_INGRESADAS_TARGET,CODMES_DATA_VARIABLES,LINEA,TRX_AGENTE,TRX_BCA_INTERNET,TRX_BCA_MOVIL,TRX_BCA_TELEFONO,TRX_CAJERO_AUTOMATICO,TRX_CAJERO_OTRAS_REDES,TRX_POS,TRX_APP_NEGOCIO,TRX_VENTANILLA,CLI_NORMAL_TOTAL_ODS,CLI_EXCL_TOTAL_ODS,CLI_SUPEREXCL_TOTAL_ODS,CLI_PEQYME_TOTAL_ODS,CLI_NO_BANCO_TOTAL_ODS,MAX_INGRESADAS_D_U1,MAX_INGRESADAS_D_U3,MAX_INGRESADAS_D_U6,MAX_INGRESADAS_U1,MAX_INGRESADAS_U3,MAX_INGRESADAS_U6,MIN_INGRESADAS_D_U1,MIN_INGRESADAS_D_U3,MIN_INGRESADAS_D_U6,MIN_INGRESADAS_U1,MIN_INGRESADAS_U3,MIN_INGRESADAS_U6,PROM_INGRESADAS_D_U1,PROM_INGRESADAS_D_U3,PROM_INGRESADAS_D_U6,PROM_INGRESADAS_U1,PROM_INGRESADAS_U3,PROM_INGRESADAS_U6,DIA_SEMANA_NUM,DIA_SEMANA_DES,TIPOLOGIA,CANT_DIAS_DESP_FACT_MEX_22,CANT_DIAS_DESP_FACT_ISA_10,CANT_DIAS_DESP_FACT_ISA_25,DIA_FACT_MEX_22,DIA_FACT_ISA_10,DIA_FACT_ISA_25
201911,20200214,22667,201909,PREGUNTAS FRECUENTES,32129071,21149238,131585463,4799418,24812687,287797,27742631,13407752,8062726,9641578,372957,45941,825624,11031132,34993,34993,35792,44997,45216,45216,13779,13779,13779,10021,8060,7274,26058,25810,26203,26158,25253,24894,5,Vie,PICO,24,4,21,0,0,0
202008,20201107,22667,202006,PREGUNTAS FRECUENTES,36320523,25292269,208994128,4904237,16802768,218015,28572522,13047454,5225646,10434334,372966,46359,878186,11008988,31662,34075,43882,45943,55548,55548,22283,22283,18459,5494,4383,3347,25998,27217,27015,32336,33849,31293,6,Sab,NORMAL,17,29,14,0,0,0
202009,20201208,27290,202007,PREGUNTAS FRECUENTES,34795510,24152338,211006951,4421745,16881914,217955,30230609,13335406,5340549,10573422,375555,46404,888791,11093658,49175,49175,55548,49175,49175,55548,30383,15679,15679,5002,5002,3347,37413,37709,38207,31135,31986,31562,2,Mar,FERIADO,17,29,14,0,0,0
202101,20210428,27931,202011,PREGUNTAS FRECUENTES,37514287,24498555,225218855,4341589,17312105,210314,34216886,14239011,5676178,10997764,373939,46111,926343,11140243,39328,42153,46774,44799,46040,49175,33638,31096,28912,5315,47,47,35933,36395,36444,29872,30168,30499,3,Mie,NORMAL,6,19,3,0,0,0
201710,20180125,15429,201708,PREGUNTAS FRECUENTES,21468232,18752584,39790301,6083251,26226573,274089,17692483,11757880,8856169,7434840,372670,35784,715130,11258146,23984,23984,24665,52376,52376,52376,18513,13340,9998,3825,3825,1956,20522,17940,16877,20092,17012,15913,4,Jue,NORMAL,3,16,0,0,0,1
201809,20181217,29868,201807,PREGUNTAS FRECUENTES,26159191,16715570,64718773,5394037,26424635,229826,19469122,12705252,8631014,8288965,434194,40261,754472,11146591,31032,33618,33618,31032,33618,37631,20786,20482,18620,7020,6277,160,25305,24507,24627,19713,19694,19327,1,Lun,NORMAL,26,7,23,0,0,0
201902,20190523,19845,201812,PREGUNTAS FRECUENTES,27353626,13247617,78946632,4780061,25296041,221998,23000336,12082153,8197638,8745664,412923,45252,777890,11158320,30789,30789,32369,30789,37125,37125,16298,16298,7910,7540,4237,0,21277,21859,21270,19261,19810,19929,4,Jue,NORMAL,1,14,29,0,0,0
201908,20191107,28580,201906,PREGUNTAS FRECUENTES,33938703,20441741,117245434,5090118,26471831,290617,27458348,13789149,8248406,9349330,389805,46152,810327,11063646,38350,38350,38350,40958,40958,40958,23568,21831,12205,8889,7274,6019,30730,26785,24192,26856,24540,22791,4,Jue,NORMAL,17,29,14,0,0,0
201909,20191204,35218,201907,PREGUNTAS FRECUENTES,33326005,23142805,121829500,5185935,26105220,280016,27117702,13445473,7786188,9447250,390705,46227,815446,11045921,39761,39761,39761,45216,45216,45216,23938,23938,14019,8060,8047,6019,28718,28643,26306,25147,25645,23635,3,Mie,NORMAL,13,25,9,0,0,0
201910,20200130,26021,201908,PREGUNTAS FRECUENTES,35218163,24156144,139792842,5653085,28308894,345057,31356405,14372128,8270396,9503238,392573,46323,821447,11058875,29848,38350,38350,38026,45216,45216,22786,22786,19845,8195,8060,6935,26790,28174,26621,24479,25498,24318,4,Jue,NORMAL,8,21,5,0,0,0
202003,20200623,39535,202001,PREGUNTAS FRECUENTES,22625651,25316943,151028645,4961667,9979372,150797,14729616,9635624,3103533,9937486,373729,46113,838458,10970685,45354,45354,45354,46584,46584,46584,28432,25173,14517,8267,4246,4246,36453,30711,29872,29555,25717,25324,2,Mar,NORMAL,1,14,30,0,0,0
202005,20200818,41246,202003,PREGUNTAS FRECUENTES,32954528,29827421,213143503,5300888,15386245,205735,24165692,13382570,4134045,10146299,374361,46144,848741,10963836,38748,45354,45354,47829,47829,47829,33265,28432,17437,3347,3347,3347,36359,35047,30980,30161,28737,26329,2,Mar,NORMAL,28,8,25,0,0,0
202011,20210217,32290,202009,PREGUNTAS FRECUENTES,35336229,21607684,213019606,5213560,17861039,215652,33231462,13208795,5385680,10807893,372659,46233,907711,11068659,37488,46774,49721,46040,49175,55548,31096,28912,28912,47,47,47,34920,35218,37335,29421,29853,31862,3,Mie,NORMAL,27,7,24,0,0,0
202105,20210824,38380,202103,PREGUNTAS FRECUENTES,38769826,28276894,239503185,4469183,19578786,283172,44117885,15856265,5497118,11365919,391451,46232,946860,11168596,48273,48273,48273,48273,48273,48273,30227,25306,25306,4741,1093,1093,40244,34923,35443,31636,27713,28473,2,Mar,NORMAL,2,15,32,0,0,0
202106,20210906,50522,202104,PREGUNTAS FRECUENTES,38933731,22403207,237205820,3535091,18840978,302627,45057642,14391091,5297676,11458563,391205,46329,952640,11176270,45656,47745,47745,47708,48273,48273,34183,28248,28248,4961,3224,1093,38775,38084,37416,30590,28680,28359,1,Lun,NORMAL,16,28,13,0,0,0
202106,20210924,24504,202104,PREGUNTAS FRECUENTES,38933731,22403207,237205820,3535091,18840978,302627,45057642,14391091,5297676,11458563,391205,46329,952640,11176270,35547,45075,45075,47708,48273,48273,24523,11843,7072,4961,3224,1093,31768,30373,29536,30590,28680,28359,5,Vie,NORMAL,2,15,32,0,0,1
202108,20211122,34123,202106,PREGUNTAS FRECUENTES,40031318,22614634,232032657,3952760,19086504,320371,49135104,14050721,5237213,11754475,390853,46488,961483,11232845,57793,57793,57793,57793,57793,57793,18743,18743,18743,42,42,42,41766,41619,39035,33707,32712,30069,1,Lun,NORMAL,0,13,29,1,0,0
202109,20211202,34977,202107,PREGUNTAS FRECUENTES,39576230,28276894,239503185,3563876,18727119,298444,49819879,15024724,5555723,11755570,394459,46599,971550,11365933,50230,53594,53594,53274,57793,57793,24129,12438,12438,65,42,42,32720,35583,33443,27135,31447,29992,4,Jue,COSTADO,11,23,7,0,0,0
201712,20180306,20398,201710,PREGUNTAS FRECUENTES,18841866,13396467,34710288,4469190,22066636,198822,14948993,10024278,7996545,7573236,381387,36626,718492,11256520,21396,34148,34148,31150,52376,52376,18727,15467,12675,3561,3561,2906,20078,21484,19111,17841,18483,16692,2,Mar,NORMAL,13,25,9,0,0,0
201801,20180419,18387,201711,PREGUNTAS FRECUENTES,21579067,21654629,41671586,4982751,25585460,218248,16883602,11026213,8544474,7650227,381405,36774,723083,11248888,19698,26234,26234,25770,31150,52376,15429,13796,13340,3593,3561,3561,17014,18899,18420,16074,17129,17070,4,Jue,NORMAL,29,9,26,0,0,0
201803,20180630,20486,201801,PREGUNTAS FRECUENTES,22863548,20928326,46006287,5239835,24745010,213865,17645482,12066962,8833508,7977605,386176,37134,736535,11057991,17626,17626,23732,25432,25977,52376,15034,12594,12594,6973,3593,3561,16184,15028,16126,17248,16745,17624,6,Sab,EFECTO F,8,21,5,0,0,0
201807,20181016,26191,201805,PREGUNTAS FRECUENTES,24670267,17547908,53707337,4920382,23561112,216498,17593675,11327287,8174754,8123328,404993,39892,746813,11184207,33003,33945,33945,33618,37631,37631,20210,160,160,6277,160,160,26501,23258,21725,20592,19939,18631,2,Mar,COSTADO,25,6,22,0,0,0
201809,20181208,15779,201807,PREGUNTAS FRECUENTES,26159191,16715570,64718773,5394037,26424635,229826,19469122,12705252,8631014,8288965,434194,40261,754472,11146591,24086,24086,25176,31032,33618,37631,14824,10100,10100,7020,6277,160,18874,16818,16978,19713,19694,19327,6,Sab,FERIADO,17,29,14,0,0,0
201905,20190822,23568,201903,PREGUNTAS FRECUENTES,31397448,14698664,100703425,5673544,26916515,292812,26699689,13956227,8469653,9043973,390006,45511,791135,11115779,33709,33709,33709,33709,37670,37670,19845,12205,12205,6935,6019,4237,25953,21599,21729,22697,21042,20432,4,Jue,NORMAL,0,13,29,1,0,0
201908,20191121,25115,201906,PREGUNTAS FRECUENTES,33938703,20441741,117245434,5090118,26471831,290617,27458348,13789149,8248406,9349330,389805,46152,810327,11063646,38350,38350,38350,40958,40958,40958,23568,21831,12205,8889,7274,6019,30730,26785,24192,26856,24540,22791,4,Jue,NORMAL,32,12,28,0,0,0
201909,20191216,34298,201907,PREGUNTAS FRECUENTES,33326005,23142805,121829500,5185935,26105220,280016,27117702,13445473,7786188,9447250,390705,46227,815446,11045921,43096,43096,43096,45216,45216,45216,25988,8878,8878,8060,8047,6019,32823,31821,30466,25147,25645,23635,1,Lun,PICO,25,6,22,0,0,0
202004,20200701,43287,202002,PREGUNTAS FRECUENTES,28324311,32333849,186781594,5434655,12772092,184028,18273680,10812454,3549167,10055562,374337,46120,844237,10947968,36702,38063,38063,39611,46584,46584,26639,24801,4246,5401,5401,4246,31692,30754,27881,26420,27042,25648,3,Mie,PICO,9,22,6,0,0,0
202007,20201028,31323,202005,PREGUNTAS FRECUENTES,32615672,24685309,200631965,3902954,14247866,186105,25023972,11909075,4691790,10314135,372852,46270,866798,11006459,43287,49721,49721,46242,55548,55548,35098,32223,24801,8484,3347,3347,38587,37846,34300,32458,33116,30112,3,Mie,NORMAL,6,19,3,0,0,0
202012,20210320,22120,202010,PREGUNTAS FRECUENTES,32110250,20081004,200196957,3714111,13846029,174471,26810840,12101639,4535405,10986069,372159,46123,920737,10991341,30259,30371,31662,44381,46040,49175,27199,21140,20730,3138,47,47,28456,26376,25687,31187,29884,30935,6,Sab,NORMAL,27,11,24,0,0,0
202105,20210802,70026,202103,PREGUNTAS FRECUENTES,38769826,28276894,239503185,4469183,19578786,283172,44117885,15856265,5497118,11365919,391451,46232,946860,11168596,47745,47745,47745,48273,48273,48273,33667,28248,28248,4741,1093,1093,41626,36820,37473,31636,27713,28473,1,Lun,PICO,12,24,8,0,0,0
202107,20211001,33831,202105,PREGUNTAS FRECUENTES,38208438,22016229,231341747,3145736,18101454,295121,44252799,14310581,5471112,11590924,390839,46410,957687,11161890,46949,46949,46949,53594,53594,53594,36103,24523,11843,10851,4741,1093,41405,36321,31723,34117,32087,29030,5,Vie,PICO,9,22,6,0,0,0
201710,20180101,3826,201708,PREGUNTAS FRECUENTES,21468232,18752584,39790301,6083251,26226573,274089,17692483,11757880,8856169,7434840,372670,35784,715130,11258146,52376,52376,52376,52376,52376,52376,20537,15899,8375,3825,3825,1956,29358,22512,19795,20092,17012,15913,1,Lun,FERIADO,11,23,7,0,0,0
201710,20180123,16773,201708,PREGUNTAS FRECUENTES,21468232,18752584,39790301,6083251,26226573,274089,17692483,11757880,8856169,7434840,372670,35784,715130,11258146,34148,34148,34148,52376,52376,52376,15467,13489,12675,3825,3825,1956,23252,19313,18834,20092,17012,15913,2,Mar,NORMAL,1,14,30,0,0,0
201711,20180213,19100,201709,PREGUNTAS FRECUENTES,19892305,16989704,35782118,4729482,23005504,218324,15838015,11757880,8626043,7509030,381136,36446,713877,11257072,21581,34148,34148,26234,52376,52376,19010,15071,12675,6684,3825,1956,20682,20773,18678,17483,18079,16178,2,Mar,NORMAL,23,3,20,0,0,0
201802,20180516,37631,201712,PREGUNTAS FRECUENTES,20511422,19673961,42398553,5067666,24675894,209105,17087701,10951420,8421885,7709360,386167,36873,726669,11256419,25977,25977,27181,25977,31150,52376,17379,15497,10979,4847,3561,3561,19913,19497,19446,16932,16950,17517,3,Mie,NORMAL,25,6,22,0,0,0
201809,20181222,17052,201807,PREGUNTAS FRECUENTES,26159191,16715570,64718773,5394037,26424635,229826,19469122,12705252,8631014,8288965,434194,40261,754472,11146591,24086,24086,25176,31032,33618,37631,14824,10100,10100,7020,6277,160,18874,16818,16978,19713,19694,19327,6,Sab,NORMAL,0,13,28,0,0,0
201905,20190805,40958,201903,PREGUNTAS FRECUENTES,31397448,14698664,100703425,5673544,26916515,292812,26699689,13956227,8469653,9043973,390006,45511,791135,11115779,31839,34108,37125,33709,37670,37670,27636,21404,15238,6935,6019,4237,29713,27647,26054,22697,21042,20432,1,Lun,NORMAL,15,27,12,0,0,0
201912,20200314,25075,201910,PREGUNTAS FRECUENTES,31997390,21252831,131411861,4475822,24390914,287465,27679274,12517094,7598798,9721653,373013,46022,831335,11028780,22970,27245,31315,45016,45016,45216,20643,14900,14900,5048,5048,5048,21459,21161,21800,24205,24934,25290,6,Sab,NORMAL,22,4,19,0,0,0
202005,20200804,45943,202003,PREGUNTAS FRECUENTES,32954528,29827421,213143503,5300888,15386245,205735,24165692,13382570,4134045,10146299,374361,46144,848741,10963836,38748,45354,45354,47829,47829,47829,33265,28432,17437,3347,3347,3347,36359,35047,30980,30161,28737,26329,2,Mar,COSTADO,14,26,11,0,0,0
202008,20201104,37488,202006,PREGUNTAS FRECUENTES,36320523,25292269,208994128,4904237,16802768,218015,28572522,13047454,5225646,10434334,372966,46359,878186,11008988,43035,49721,49721,45943,55548,55548,31470,31470,26639,5494,4383,3347,39063,39453,35976,32336,33849,31293,3,Mie,NORMAL,14,26,11,0,0,0
202102,20210525,30227,202012,PREGUNTAS FRECUENTES,34233414,21550565,221041008,3430988,15259420,209935,33122488,12603714,4939701,11077526,391246,46116,930256,11167196,38574,44381,49175,40139,44799,49175,26382,26382,26382,3698,3138,47,33105,35963,35880,26416,29250,29553,2,Mar,NORMAL,3,16,0,0,0,1
202109,20211213,29399,202107,PREGUNTAS FRECUENTES,39576230,28276894,239503185,3563876,18727119,298444,49819879,15024724,5555723,11755570,394459,46599,971550,11365933,50522,57793,57793,53274,57793,57793,31757,18743,18743,65,42,42,37803,41296,39626,27135,31447,29992,1,Lun,NORMAL,22,3,19,0,0,0
202109,20211222,23727,202107,PREGUNTAS FRECUENTES,39576230,28276894,239503185,3563876,18727119,298444,49819879,15024724,5555723,11755570,394459,46599,971550,11365933,53274,53274,53274,53274,57793,57793,24188,11271,11271,65,42,42,33790,34844,35021,27135,31447,29992,3,Mie,NORMAL,0,13,28,1,0,0
201707,20171003,34148,201705,PREGUNTAS FRECUENTES,18962956,17639908,27046262,4217649,21606778,204429,14140625,10683078,8661919,7221429,372910,35205,702648,10226720,17939,28136,28136,22635,28136,30178,12675,12675,12675,2906,1956,1956,15865,18318,19445,13827,14814,15888,2,Mar,COSTADO,12,24,8,0,0,0
201803,20180618,27570,201801,PREGUNTAS FRECUENTES,22863548,20928326,46006287,5239835,24745010,213865,17645482,12066962,8833508,7977605,386176,37134,736535,11057991,23800,25770,52376,25432,25977,52376,18751,3826,3561,6973,3593,3561,21820,19255,21463,17248,16745,17624,1,Lun,NORMAL,28,8,25,0,0,0
201806,20180914,22188,201804,PREGUNTAS FRECUENTES,24594693,17339765,48714205,4829997,22771520,223288,18390153,11958279,8486633,8021856,404929,39734,743574,11212992,24914,24914,24914,30270,37631,37631,13322,13322,6973,6279,160,160,19984,20064,19062,19458,18956,17857,5,Vie,PICO,24,4,21,0,0,0
201910,20200120,30331,201908,PREGUNTAS FRECUENTES,35218163,24156144,139792842,5653085,28308894,345057,31356405,14372128,8270396,9503238,392573,46323,821447,11058875,33559,43096,43096,38026,45216,45216,26669,25988,8878,8195,8060,6935,29903,32279,30841,24479,25498,24318,1,Lun,NORMAL,30,11,27,0,0,0
201910,20200128,25379,201908,PREGUNTAS FRECUENTES,35218163,24156144,139792842,5653085,28308894,345057,31356405,14372128,8270396,9503238,392573,46323,821447,11058875,38026,45216,45216,38026,45216,45216,14517,14517,14517,8195,8060,6935,28365,30153,29251,24479,25498,24318,2,Mar,NORMAL,6,19,3,0,0,0
201912,20200330,36506,201910,PREGUNTAS FRECUENTES,31997390,21252831,131411861,4475822,24390914,287465,27679274,12517094,7598798,9721653,373013,46022,831335,11028780,45016,45016,45016,45016,45016,45216,25641,25641,8878,5048,5048,5048,32976,32734,32261,24205,24934,25290,1,Lun,NORMAL,8,21,5,0,0,0
202101,20210414,25432,202011,PREGUNTAS FRECUENTES,37514287,24498555,225218855,4341589,17312105,210314,34216886,14239011,5676178,10997764,373939,46111,926343,11140243,39328,42153,46774,44799,46040,49175,33638,31096,28912,5315,47,47,35933,36395,36444,29872,30168,30499,3,Mie,NORMAL,24,4,21,0,0,0
202102,20210519,40611,202012,PREGUNTAS FRECUENTES,34233414,21550565,221041008,3430988,15259420,209935,33122488,12603714,4939701,11077526,391246,46116,930256,11167196,35971,42153,46774,40139,44799,49175,26038,26038,26038,3698,3138,47,30590,35063,35140,26416,29250,29553,3,Mie,NORMAL,28,9,25,0,0,0
202102,20210527,31729,202012,PREGUNTAS FRECUENTES,34233414,21550565,221041008,3430988,15259420,209935,33122488,12603714,4939701,11077526,391246,46116,930256,11167196,34277,40055,44489,40139,44799,49175,27380,22058,22058,3698,3138,47,29158,32533,33259,26416,29250,29553,4,Jue,NORMAL,5,18,2,0,0,0
202103,20210607,34183,202101,PREGUNTAS FRECUENTES,36513011,23838905,252559287,3321040,17154355,239341,40998423,13111701,5317583,11192369,391470,46142,937141,11156369,41325,44799,46040,47742,47742,47742,30780,29125,29125,1093,1093,47,35098,36748,38003,27657,28034,28969,1,Lun,NORMAL,17,29,14,0,0,0
201706,20170914,19671,201704,PREGUNTAS FRECUENTES,19188289,18377882,28731093,4324902,22449632,215231,14615238,10630222,8993811,7149906,372915,35075,698151,10142657,24665,24665,24665,24665,30178,30178,9998,9998,8579,1956,1956,1956,16053,16204,17051,14744,15886,16133,4,Jue,NORMAL,24,4,21,0,0,0
201711,20180201,20906,201709,PREGUNTAS FRECUENTES,19892305,16989704,35782118,4729482,23005504,218324,15838015,11757880,8626043,7509030,381136,36446,713877,11257072,26234,26234,26234,26234,52376,52376,13796,13796,9998,6684,3825,1956,19387,19288,17469,17483,18079,16178,4,Jue,PICO,11,23,7,0,0,0
201801,20180409,20370,201711,PREGUNTAS FRECUENTES,21579067,21654629,41671586,4982751,25585460,218248,16883602,11026213,8544474,7650227,381405,36774,723083,11248888,25770,25770,52376,25770,31150,52376,3826,3561,3561,3593,3561,3561,16939,18894,20703,16074,17129,17070,1,Lun,NORMAL,19,32,16,0,0,0
201801,20180414,14693,201711,PREGUNTAS FRECUENTES,21579067,21654629,41671586,4982751,25585460,218248,16883602,11026213,8544474,7650227,381405,36774,723083,11248888,14234,23732,23732,25770,31150,52376,12594,12594,11446,3593,3561,3561,13485,16303,15673,16074,17129,17070,6,Sab,NORMAL,24,4,21,0,0,0
201810,20190115,28593,201808,PREGUNTAS FRECUENTES,28057595,19415543,73532752,6079941,29068673,283652,23232061,12810714,8486615,8393487,408753,40444,758542,11134239,31564,31564,33945,36394,36394,37631,0,0,0,0,0,0,20338,21469,22397,18845,19105,19522,2,Mar,COSTADO,25,5,22,0,0,0
201812,20190304,31059,201810,PREGUNTAS FRECUENTES,24654230,13900686,66148467,4897474,23587413,214995,20711900,11202992,7770839,8573327,404858,44848,768137,11155381,37125,37125,37125,37125,37125,37125,15238,11253,11253,4237,0,0,26382,25544,25045,20750,20394,20044,1,Lun,NORMAL,11,23,7,0,0,0
201904,20190724,25039,201902,PREGUNTAS FRECUENTES,28662377,14962854,87114481,4609903,25780818,228069,24099294,11672087,7582095,8950986,392847,45333,788880,11125003,30684,30684,32757,34108,37670,37670,19783,18209,18209,6019,6019,4237,23648,21359,22987,20319,19905,20242,3,Mie,NORMAL,2,15,30,0,0,0
201905,20190802,35334,201903,PREGUNTAS FRECUENTES,31397448,14698664,100703425,5673544,26916515,292812,26699689,13956227,8469653,9043973,390006,45511,791135,11115779,30682,37670,37670,33709,37670,37670,19248,6019,6019,6935,6019,4237,24770,22844,22352,22697,21042,20432,5,Vie,COSTADO,12,24,8,0,0,0
201905,20190823,27023,201903,PREGUNTAS FRECUENTES,31397448,14698664,100703425,5673544,26916515,292812,26699689,13956227,8469653,9043973,390006,45511,791135,11115779,30682,37670,37670,33709,37670,37670,19248,6019,6019,6935,6019,4237,24770,22844,22352,22697,21042,20432,5,Vie,NORMAL,1,14,30,0,0,1
201912,20200328,37418,201910,PREGUNTAS FRECUENTES,31997390,21252831,131411861,4475822,24390914,287465,27679274,12517094,7598798,9721653,373013,46022,831335,11028780,22970,27245,31315,45016,45016,45216,20643,14900,14900,5048,5048,5048,21459,21161,21800,24205,24934,25290,6,Sab,NORMAL,6,19,3,0,0,0
202002,20200501,28373,201912,PREGUNTAS FRECUENTES,18735394,20960890,124185019,4859963,8685418,154081,12023549,8492585,2918414,9844046,373620,46094,836721,10992498,33221,37284,37284,42330,45016,45216,22667,22667,13779,8532,4246,4246,26138,26980,26395,24998,23895,24574,5,Vie,FERIADO,9,22,6,0,0,0
202003,20200620,24757,202001,PREGUNTAS FRECUENTES,22625651,25316943,151028645,4961667,9979372,150797,14729616,9635624,3103533,9937486,373729,46113,838458,10970685,37418,37418,37418,46584,46584,46584,20848,17634,14900,8267,4246,4246,28025,24459,22810,29555,25717,25324,6,Sab,NORMAL,30,11,27,0,0,0
201812,20190316,16352,201810,PREGUNTAS FRECUENTES,24654230,13900686,66148467,4897474,23587413,214995,20711900,11202992,7770839,8573327,404858,44848,768137,11155381,26750,26750,26750,37125,37125,37125,15779,14990,10100,4237,0,0,20977,18750,17784,20750,20394,20044,6,Sab,COSTADO,23,6,20,0,0,0
201904,20190715,35745,201902,PREGUNTAS FRECUENTES,28662377,14962854,87114481,4609903,25780818,228069,24099294,11672087,7582095,8950986,392847,45333,788880,11125003,34108,34108,37125,34108,37670,37670,24235,21368,15238,6019,6019,4237,28065,25916,25451,20319,19905,20242,1,Lun,PICO,24,5,21,0,0,0
201907,20191026,19121,201905,PREGUNTAS FRECUENTES,31909656,15075183,101359451,4706473,25387783,262051,25663219,12363029,7839206,9225119,389981,45914,803938,11100823,21979,24657,26367,40878,40878,40878,16910,14854,14482,8047,6935,6019,19438,18984,18330,24918,23139,21549,6,Sab,NORMAL,4,17,1,0,0,0
201912,20200312,24849,201910,PREGUNTAS FRECUENTES,31997390,21252831,131411861,4475822,24390914,287465,27679274,12517094,7598798,9721653,373013,46022,831335,11028780,31259,31259,38350,45016,45016,45216,24920,22786,22786,5048,5048,5048,27212,27024,27296,24205,24934,25290,4,Jue,NORMAL,20,2,17,0,0,0
202008,20201102,46040,202006,PREGUNTAS FRECUENTES,36320523,25292269,208994128,4904237,16802768,218015,28572522,13047454,5225646,10434334,372966,46359,878186,11008988,45801,52157,52157,45943,55548,55548,38751,33204,29928,5494,4383,3347,42840,42953,40241,32336,33849,31293,1,Lun,EFECTO F,12,24,8,0,0,0
